apt_id,expense_type,expense_name,expense_amount
tyslqsc,Recurring,Cat Rent,$25
tyslqsc,Recurring,Dog Rent,$25
tyslqsc,One-Time,Admin Fee,$200
tyslqsc,One-Time,Application Fee,$75
tyslqsc,One-Time,Cat Deposit,$250
tyslqsc,One-Time,Dog Deposit,$250
hy4vv62,Recurring,Assigned Garage Parking,$75
hy4vv62,Recurring,Cat Rent,$25
hy4vv62,Recurring,Dog Rent,$25
hy4vv62,One-Time,Admin Fee,$150
hy4vv62,One-Time,Application Fee,$85
hy4vv62,One-Time,Cat Fee,$300
hy4vv62,One-Time,Dog Fee,$300
bsb8xgc,Recurring,Cat Rent,$25
bsb8xgc,Recurring,Dog Rent,$25
bsb8xgc,One-Time,Admin Fee,$150
bsb8xgc,One-Time,Application Fee,$75
bsb8xgc,One-Time,Cat Fee,$300
bsb8xgc,One-Time,Dog Fee,$300
4rx7dhh,Recurring,Cat Rent,$15
4rx7dhh,Recurring,Dog Rent,$15
4rx7dhh,One-Time,Admin Fee,$49
4rx7dhh,One-Time,Application Fee,$50
4rx7dhh,One-Time,Cat Fee,$500
4rx7dhh,One-Time,Dog Fee,$500
qdyg6bz,One-Time,Admin Fee,$150
qdyg6bz,One-Time,Application Fee,$65
qdyg6bz,One-Time,Cat Fee,$350
qdyg6bz,One-Time,Dog Fee,$350
p4n10wv,Recurring,Cat Rent,$15
p4n10wv,Recurring,Dog Rent,$15
p4n10wv,One-Time,Admin Fee,$125
p4n10wv,One-Time,Application Fee,$50
p4n10wv,One-Time,Cat Fee,$400
p4n10wv,One-Time,Dog Fee,$400
hxd9283,Recurring,Cat Rent,$15
hxd9283,Recurring,Dog Rent,$15
hxd9283,One-Time,Admin Fee,$250
hxd9283,One-Time,Application Fee,$50
hxd9283,One-Time,Cat Fee,$300
hxd9283,One-Time,Dog Fee,$300
wtt3bxk,Recurring,Storage Fee,$15
wtt3bxk,Recurring,Cat Rent,$30
wtt3bxk,Recurring,Dog Rent,$30
wtt3bxk,One-Time,Admin Fee,$150
wtt3bxk,One-Time,Application Fee,$75
wtt3bxk,One-Time,Cat Fee,$300 - 600
wtt3bxk,One-Time,Dog Fee,$300 - 600
b8efq2b,One-Time,Admin Fee,$250
b8efq2b,One-Time,Application Fee,$50
b8efq2b,One-Time,Cat Fee,$350
b8efq2b,One-Time,Dog Fee,$350
4xtkg1l,Recurring,Storage Fee,$100
4xtkg1l,Recurring,Cat Rent,$15
4xtkg1l,Recurring,Dog Rent,$15
4xtkg1l,One-Time,Admin Fee,$200
4xtkg1l,One-Time,Application Fee,$60
4xtkg1l,One-Time,Cat Fee,$300
4xtkg1l,One-Time,Dog Fee,$300
vqgbd4g,Recurring,Storage Fee,$25
vqgbd4g,One-Time,Admin Fee,$125
vqgbd4g,One-Time,Application Fee,$49
vqgbd4g,One-Time,Cat Fee,$300
vqgbd4g,One-Time,Dog Fee,$300
rttpql2,One-Time,Admin Fee,$125
rttpql2,One-Time,Application Fee,$49
rttpql2,One-Time,Cat Fee,$300
rttpql2,One-Time,Dog Fee,$300
64te25t,Recurring,Cat Rent,$50
64te25t,Recurring,Dog Rent,$50
64te25t,One-Time,Admin Fee,$100
64te25t,One-Time,Application Fee,$50
64te25t,One-Time,Cat Fee,$25 - 50
64te25t,One-Time,Dog Fee,$25 - 50
9krdtk7,One-Time,Admin Fee,$125
9krdtk7,One-Time,Application Fee,$49
9krdtk7,One-Time,Cat Fee,$300 - 600
9krdtk7,One-Time,Cat Deposit,$300
9krdtk7,One-Time,Dog Fee,$300 - 600
9krdtk7,One-Time,Dog Deposit,$300
jy8g547,One-Time,Admin Fee,$125
jy8g547,One-Time,Application Fee,$49
jy8g547,One-Time,Cat Fee,$600
jy8g547,One-Time,Cat Deposit,$200
jy8g547,One-Time,Dog Fee,$600
jy8g547,One-Time,Dog Deposit,$200
jgm42d6,Recurring,Cat Rent,$20
jgm42d6,Recurring,Dog Rent,$20
jgm42d6,One-Time,Admin Fee,$175
jgm42d6,One-Time,Application Fee,$75
jgm42d6,One-Time,Cat Fee,$600
jgm42d6,One-Time,Dog Fee,$600
6yczfks,Recurring,Assigned Garage Parking,$100
6yczfks,Recurring,Cat Rent,$15
6yczfks,Recurring,Dog Rent,$15
6yczfks,One-Time,Admin Fee,$150
6yczfks,One-Time,Application Fee,$50
6yczfks,One-Time,Cat Fee,$300 - 500
6yczfks,One-Time,Dog Fee,$300 - 500
41vncph,Recurring,Storage Fee,$50
41vncph,One-Time,Admin Fee,$100
41vncph,One-Time,Application Fee,$50
41vncph,One-Time,Cat Fee,$300
41vncph,One-Time,Dog Fee,$300
n8fpy0q,One-Time,Admin Fee,$100
n8fpy0q,One-Time,Application Fee,$50
n8fpy0q,One-Time,Cat Fee,$300
n8fpy0q,One-Time,Dog Fee,$300
7m6pc7x,Recurring,Storage Fee,$50
7m6pc7x,Recurring,Assigned Garage Parking,$85
7m6pc7x,One-Time,Admin Fee,$100
7m6pc7x,One-Time,Application Fee,$419
7m6pc7x,One-Time,Cat Fee,$400
7m6pc7x,One-Time,Dog Fee,$400
ds9nlrh,Recurring,Cat Rent,$30
ds9nlrh,Recurring,Dog Rent,$30
ds9nlrh,One-Time,Admin Fee,$50
ds9nlrh,One-Time,Application Fee,$50
ds9nlrh,One-Time,Cat Fee,$300 - 500
ds9nlrh,One-Time,Dog Fee,$300 - 500
wrgbzpl,Recurring,Storage Fee,$35
wrgbzpl,Recurring,Unassigned Garage Parking,$120
wrgbzpl,Recurring,Cat Rent,$25
wrgbzpl,Recurring,Dog Rent,$25
wrgbzpl,One-Time,Admin Fee,$150
wrgbzpl,One-Time,Application Fee,$50
wrgbzpl,One-Time,Cat Fee,$300
wrgbzpl,One-Time,Dog Fee,$300
rndeer2,Recurring,Storage Fee,$15
rndeer2,Recurring,Unassigned Garage Parking,$100
rndeer2,Recurring,Cat Rent,$20
rndeer2,Recurring,Dog Rent,$20
rndeer2,One-Time,Admin Fee,$160
rndeer2,One-Time,Application Fee,$75
rndeer2,One-Time,Cat Fee,$350 - 500
rndeer2,One-Time,Dog Fee,$350 - 500
85ekr82,Recurring,Unassigned Garage Parking,$145
85ekr82,Recurring,Cat Rent,$15
85ekr82,Recurring,Dog Rent,$15
85ekr82,One-Time,Admin Fee,$200
85ekr82,One-Time,Application Fee,$50
85ekr82,One-Time,Cat Fee,$350
85ekr82,One-Time,Dog Fee,$350
kq51rp8,Recurring,Storage Fee,$55
kq51rp8,Recurring,Assigned Garage Parking,$125
kq51rp8,One-Time,Admin Fee,$150
kq51rp8,One-Time,Application Fee,$50
kq51rp8,Utilities Included,Trash Removal,Included
4mn7cml,Recurring,Cat Rent,$20
4mn7cml,Recurring,Dog Rent,$20
4mn7cml,One-Time,Admin Fee,$150
4mn7cml,One-Time,Application Fee,$50
4mn7cml,One-Time,Cat Fee,$300
4mn7cml,One-Time,Dog Fee,$300
kxnyhfc,Recurring,Cat Rent,$10
kxnyhfc,Recurring,Dog Rent,$10
kxnyhfc,One-Time,Admin Fee,$150
kxnyhfc,One-Time,Application Fee,$50
kxnyhfc,One-Time,Cat Fee,$350
kxnyhfc,One-Time,Dog Fee,$350
bg168y8,One-Time,Admin Fee,$200
bg168y8,One-Time,Application Fee,$50
q5mpgnz,Recurring,Cat Rent,$20
q5mpgnz,Recurring,Dog Rent,$20
q5mpgnz,One-Time,Admin Fee,$150
q5mpgnz,One-Time,Application Fee,$50
q5mpgnz,One-Time,Cat Fee,$300
q5mpgnz,One-Time,Dog Fee,$300
8yfjqc2,Recurring,Assigned Garage Parking,$150
8yfjqc2,Recurring,Cat Rent,$20
8yfjqc2,Recurring,Dog Rent,$20
8yfjqc2,One-Time,Admin Fee,$150
8yfjqc2,One-Time,Application Fee,$65
8yfjqc2,One-Time,Cat Fee,$40
8yfjqc2,One-Time,Dog Fee,$40
tdjyp88,One-Time,Admin Fee,$50
tdjyp88,One-Time,Application Fee,$50
1vlscb4,Recurring,Cat Rent,$10
1vlscb4,Recurring,Dog Rent,$10
1vlscb4,One-Time,Admin Fee,$125
1vlscb4,One-Time,Application Fee,$65
1vlscb4,One-Time,Cat Fee,$300
1vlscb4,One-Time,Dog Fee,$300
83eq490,Recurring,Cat Rent,$20
83eq490,Recurring,Dog Rent,$20
83eq490,One-Time,Application Fee,$50
83eq490,One-Time,Cat Fee,$300
83eq490,One-Time,Dog Fee,$300
83eq490,Utilities Included,Trash Removal,Included
93w70d4,Recurring,Storage Fee,$50
93w70d4,Recurring,Assigned Surface Lot Parking,$75
93w70d4,One-Time,Admin Fee,$100
93w70d4,One-Time,Application Fee,$50
7k908hz,Recurring,Cat Rent,$10
7k908hz,Recurring,Dog Rent,$10
7k908hz,One-Time,Application Fee,$50
7k908hz,One-Time,Cat Fee,$300
7k908hz,One-Time,Dog Fee,$300
r2zkbn3,One-Time,Admin Fee,$150
r2zkbn3,One-Time,Application Fee,$50
m8tlg8l,One-Time,Admin Fee,$200
m8tlg8l,One-Time,Application Fee,$75
rnnj4h2,Recurring,Storage Fee,$15
rnnj4h2,Recurring,Unassigned Garage Parking,$100
rnnj4h2,One-Time,Admin Fee,$199
rnnj4h2,One-Time,Application Fee,$50
fp06z2v,Recurring,Storage Fee,$25
fp06z2v,Recurring,Assigned Garage Parking,$75
fp06z2v,One-Time,Admin Fee,$200
fp06z2v,One-Time,Application Fee,$50
yr12m6t,Recurring,Cat Rent,$10
yr12m6t,Recurring,Dog Rent,$10
yr12m6t,One-Time,Admin Fee,$100
yr12m6t,One-Time,Application Fee,$50
yr12m6t,One-Time,Cat Fee,$250 - 350
yr12m6t,One-Time,Dog Fee,$250 - 350
790x6sw,Recurring,Cat Rent,$15
790x6sw,Recurring,Dog Rent,$15
790x6sw,One-Time,Admin Fee,$100
790x6sw,One-Time,Application Fee,$50
790x6sw,One-Time,Cat Deposit,$400
790x6sw,One-Time,Dog Deposit,$400
790x6sw,Utilities Included,"Water, Trash Removal, Sewer",Included
pmh0fqs,One-Time,Admin Fee,$160
pmh0fqs,One-Time,Application Fee,$50
w5h1gml,One-Time,Admin Fee,$50
w5h1gml,One-Time,Application Fee,$100
w5h1gml,One-Time,Cat Fee,$200
w5h1gml,One-Time,Dog Fee,$200
r8m5gc3,One-Time,Amenity Fee,$35
r8m5gc3,One-Time,Admin Fee,$175
r8m5gc3,One-Time,Application Fee,$50
01sbg83,One-Time,Admin Fee,$125
01sbg83,One-Time,Application Fee,$75
dpxebtl,Recurring,Assigned Garage Parking,$100
dpxebtl,One-Time,Admin Fee,$325
dpxebtl,One-Time,Application Fee,$60
6f3wl2r,Recurring,Storage Fee,$15
6f3wl2r,Recurring,Cat Rent,$20
6f3wl2r,Recurring,Dog Rent,$20
6f3wl2r,One-Time,Admin Fee,$175
6f3wl2r,One-Time,Application Fee,$85
6f3wl2r,One-Time,Cat Fee,$300
6f3wl2r,One-Time,Dog Fee,$300
xbf540m,One-Time,Admin Fee,$150
xbf540m,One-Time,Application Fee,$75
vnlwqhe,Recurring,Cat Rent,$20
vnlwqhe,Recurring,Dog Rent,$20
vnlwqhe,One-Time,Admin Fee,$195
vnlwqhe,One-Time,Application Fee,$50
vnlwqhe,One-Time,Cat Fee,$300
vnlwqhe,One-Time,Dog Fee,$300
p9pqqxs,One-Time,Admin Fee,$150
p9pqqxs,One-Time,Application Fee,$75
p9pqqxs,Utilities Included,Cable,Included
0yyrqk1,Recurring,Dog Rent,$20
0yyrqk1,One-Time,Admin Fee,$150
0yyrqk1,One-Time,Application Fee,$50
0yyrqk1,One-Time,Dog Fee,$300 - 600
4lngflh,One-Time,Admin Fee,$150
4lngflh,One-Time,Application Fee,$50
4lngflh,One-Time,Cat Fee,$250
4lngflh,One-Time,Dog Fee,$250
m0fk9jl,One-Time,Admin Fee,$150
m0fk9jl,One-Time,Application Fee,$50
78nw3fy,One-Time,Admin Fee,$200
78nw3fy,One-Time,Application Fee,$90
4pds1vl,Recurring,Unassigned Garage Parking,$150
4pds1vl,One-Time,Admin Fee,$200
4pds1vl,One-Time,Application Fee,$75
5rtm5xq,One-Time,Admin Fee,$199
5rtm5xq,One-Time,Application Fee,$50
5rtm5xq,One-Time,Other,$150
m1ck03l,Recurring,Cat Rent,$25
m1ck03l,Recurring,Dog Rent,$25
m1ck03l,One-Time,Admin Fee,$150
m1ck03l,One-Time,Application Fee,$75
z6jgtbz,Recurring,Storage Fee,$85
z6jgtbz,Recurring,Assigned Garage Parking,$175
z6jgtbz,Recurring,Cat Rent,$10
z6jgtbz,Recurring,Dog Rent,$10
z6jgtbz,One-Time,Admin Fee,$250
z6jgtbz,One-Time,Application Fee,$70
z6jgtbz,One-Time,Cat Fee,$400
z6jgtbz,One-Time,Dog Fee,$400
ll9twef,Recurring,Unassigned Garage Parking,$150
ll9twef,Recurring,Cat Rent,$15
ll9twef,Recurring,Dog Rent,$15
ll9twef,One-Time,Admin Fee,$250
ll9twef,One-Time,Application Fee,$50
ll9twef,One-Time,Cat Deposit,$600
ll9twef,One-Time,Dog Deposit,$600
4z4ev9k,Recurring,Unassigned Garage Parking,$175
4z4ev9k,Recurring,Cat Rent,$30
4z4ev9k,Recurring,Dog Rent,$30
4z4ev9k,One-Time,Admin Fee,$200
4z4ev9k,One-Time,Application Fee,$75
4z4ev9k,One-Time,Cat Fee,$650
4z4ev9k,One-Time,Dog Fee,$650
d0lrjpj,One-Time,Admin Fee,$200
d0lrjpj,One-Time,Application Fee,$50
d0lrjpj,One-Time,Cat Fee,$300
d0lrjpj,One-Time,Cat Deposit,$200
d0lrjpj,One-Time,Dog Fee,$300
d0lrjpj,One-Time,Dog Deposit,$200
2tjdzzb,Recurring,Storage Fee,$25
2tjdzzb,Recurring,Assigned Garage Parking,$100
2tjdzzb,Recurring,Cat Rent,$15
2tjdzzb,Recurring,Dog Rent,$15
2tjdzzb,One-Time,Admin Fee,$100
2tjdzzb,One-Time,Application Fee,$50
2tjdzzb,One-Time,Cat Fee,$200
2tjdzzb,One-Time,Cat Deposit,$200
2tjdzzb,One-Time,Dog Fee,$200
2tjdzzb,One-Time,Dog Deposit,$200
t89hds8,Recurring,Cat Rent,$10
t89hds8,Recurring,Dog Rent,$10
t89hds8,One-Time,Application Fee,$25
t89hds8,One-Time,Cat Deposit,$200
t89hds8,One-Time,Dog Deposit,$200
t89hds8,Utilities Included,"Water, Trash Removal, Sewer",Included
elrvl0n,Recurring,Assigned Garage Parking,$125
elrvl0n,Recurring,Cat Rent,$25
elrvl0n,Recurring,Dog Rent,$25
elrvl0n,One-Time,Admin Fee,$150
elrvl0n,One-Time,Application Fee,$75
elrvl0n,One-Time,Cat Fee,$300
elrvl0n,One-Time,Dog Fee,$300
elrvl0n,Utilities Included,Air Conditioning,Included
9eq5ww5,Recurring,Cat Rent,$25
9eq5ww5,Recurring,Dog Rent,$25
9eq5ww5,One-Time,Admin Fee,$150
9eq5ww5,One-Time,Application Fee,$65
9eq5ww5,One-Time,Cat Deposit,$400
9eq5ww5,One-Time,Dog Deposit,$400
344tqfe,One-Time,Application Fee,$50
344tqfe,One-Time,Cat Fee,$300
344tqfe,One-Time,Dog Fee,$300
344tqfe,Utilities Included,"Trash Removal, Sewer",Included
5edt0en,Recurring,Cat Rent,$15
5edt0en,Recurring,Dog Rent,$15
5edt0en,One-Time,Admin Fee,$50
5edt0en,One-Time,Application Fee,$50
5edt0en,One-Time,Cat Fee,$300
5edt0en,One-Time,Dog Fee,$300
5edt0en,Utilities Included,Trash Removal,Included
xx9e37p,One-Time,Application Fee,$50
xx9e37p,One-Time,Cat Fee,$150
xx9e37p,One-Time,Dog Fee,$150
xx9e37p,Utilities Included,"Gas, Water, Electricity, Heat, Trash Removal, Sewer, Air Conditioning",Included
l1bmrbg,Recurring,Cat Rent,$10
l1bmrbg,Recurring,Dog Rent,$10
l1bmrbg,One-Time,Application Fee,$75
l1bmrbg,One-Time,Cat Fee,$300
l1bmrbg,One-Time,Dog Fee,$300
yqtq7dt,Recurring,Cat Rent,$25
yqtq7dt,Recurring,Dog Rent,$25
yqtq7dt,One-Time,Admin Fee,$100
yqtq7dt,One-Time,Application Fee,$50
yqtq7dt,One-Time,Cat Fee,$400
yqtq7dt,One-Time,Dog Fee,$400
qw2ps8y,Recurring,Storage Fee,$25
qw2ps8y,Recurring,Unassigned Covered Parking,$40 - 60
qw2ps8y,Recurring,Cat Rent,$25
qw2ps8y,Recurring,Dog Rent,$25
qw2ps8y,One-Time,Admin Fee,$150
qw2ps8y,One-Time,Application Fee,$50
qw2ps8y,One-Time,Cat Fee,$350
qw2ps8y,One-Time,Dog Fee,$350
qw2ps8y,Utilities Included,Air Conditioning,Included
vp0zy3f,One-Time,Admin Fee,$100
vp0zy3f,One-Time,Application Fee,$25
vp0zy3f,One-Time,Cat Fee,$250
vp0zy3f,One-Time,Dog Fee,$250
vp0zy3f,Utilities Included,"Water, Heat, Trash Removal, Sewer, Cable, Air Conditioning",Included
mkc13zh,Recurring,Storage Fee,$30
mkc13zh,Recurring,Cat Rent,$20
mkc13zh,Recurring,Dog Rent,$20
mkc13zh,One-Time,Admin Fee,$100
mkc13zh,One-Time,Application Fee,$140
mkc13zh,One-Time,Cat Fee,$350
mkc13zh,One-Time,Dog Fee,$350
l160nkg,One-Time,Application Fee,$35
l160nkg,One-Time,Cat Fee,$300
l160nkg,One-Time,Dog Fee,$300
l160nkg,Utilities Included,Trash Removal,Included
j3yhf24,Recurring,Storage Fee,$65
j3yhf24,Recurring,Assigned Garage Parking,$100
j3yhf24,Recurring,Cat Rent,$10
j3yhf24,Recurring,Dog Rent,$10
j3yhf24,One-Time,Admin Fee,$150
j3yhf24,One-Time,Application Fee,$40
j3yhf24,One-Time,Cat Fee,$300
j3yhf24,One-Time,Dog Fee,$300
j3yhf24,Utilities Included,Trash Removal,Included
hwfvdl0,Recurring,Cat Rent,$10
hwfvdl0,Recurring,Dog Rent,$10
hwfvdl0,One-Time,Admin Fee,$150
hwfvdl0,One-Time,Application Fee,$40
hwfvdl0,One-Time,Cat Fee,$600
hwfvdl0,One-Time,Dog Fee,$600
hwfvdl0,Utilities Included,Trash Removal,Included
vk1k1be,One-Time,Admin Fee,$75
vk1k1be,One-Time,Application Fee,$50
vk1k1be,One-Time,Cat Fee,$500
vk1k1be,One-Time,Dog Fee,$500
vk1k1be,Utilities Included,Trash Removal,Included
plkghrt,Recurring,Storage Fee,$45
plkghrt,Recurring,Assigned Garage Parking,$80
plkghrt,Recurring,Cat Rent,$10
plkghrt,Recurring,Dog Rent,$10
plkghrt,One-Time,Admin Fee,$100
plkghrt,One-Time,Application Fee,$50
plkghrt,One-Time,Cat Fee,$400
plkghrt,One-Time,Dog Fee,$400
plkghrt,Utilities Included,"Trash Removal, Sewer",Included
mjtbj2k,Recurring,Assigned Garage Parking,$150 - 175
mjtbj2k,Recurring,Cat Rent,$20
mjtbj2k,Recurring,Dog Rent,$20
mjtbj2k,One-Time,Admin Fee,$200
mjtbj2k,One-Time,Application Fee,$50
mjtbj2k,One-Time,Cat Fee,$350
mjtbj2k,One-Time,Dog Fee,$350
mjtbj2k,Utilities Included,Trash Removal,Included
qk4vvzx,Recurring,Cat Rent,$25
qk4vvzx,Recurring,Dog Rent,$25
qk4vvzx,One-Time,Admin Fee,$100
qk4vvzx,One-Time,Application Fee,$50
qk4vvzx,One-Time,Cat Fee,$350
qk4vvzx,One-Time,Dog Fee,$350
qk4vvzx,Utilities Included,"Water, Trash Removal, Sewer",Included
cxkq5de,Recurring,Storage Fee,$35
cxkq5de,Recurring,Unassigned Garage Parking,$100
cxkq5de,One-Time,Admin Fee,$200
cxkq5de,One-Time,Application Fee,$75
2pp6qbb,Recurring,Storage Fee,$10
2pp6qbb,One-Time,Admin Fee,$225
2pp6qbb,One-Time,Application Fee,$125
95ftjt5,Recurring,Cat Rent,$20
95ftjt5,Recurring,Dog Rent,$20
95ftjt5,One-Time,Admin Fee,$200
95ftjt5,One-Time,Application Fee,$50
95ftjt5,One-Time,Cat Fee,$300
95ftjt5,One-Time,Dog Fee,$300
95ftjt5,Utilities Included,Water,Included
8n6syd3,Recurring,Cat Rent,$20
8n6syd3,Recurring,Dog Rent,$20
8n6syd3,One-Time,Admin Fee,$150
8n6syd3,One-Time,Application Fee,$50
8n6syd3,One-Time,Cat Fee,$350
8n6syd3,One-Time,Dog Fee,$350
t54xfzb,Recurring,Assigned Garage Parking,$100
t54xfzb,Recurring,Cat Rent,$10
t54xfzb,Recurring,Dog Rent,$10
t54xfzb,One-Time,Admin Fee,$150
t54xfzb,One-Time,Application Fee,$75
t54xfzb,One-Time,Cat Fee,$150
t54xfzb,One-Time,Cat Deposit,$150
t54xfzb,One-Time,Dog Fee,$150
t54xfzb,One-Time,Dog Deposit,$150
t54xfzb,Utilities Included,Trash Removal,Included
52dnxnm,Recurring,Cat Rent,$300
52dnxnm,Recurring,Dog Rent,$300
52dnxnm,One-Time,Admin Fee,$100
52dnxnm,One-Time,Application Fee,$50
52dnxnm,One-Time,Cat Fee,$20
52dnxnm,One-Time,Dog Fee,$20
52dnxnm,Utilities Included,"Water, Trash Removal, Sewer",Included
g07700x,Recurring,Assigned Garage Parking,$95
g07700x,Recurring,Cat Rent,$10
g07700x,Recurring,Dog Rent,$10
g07700x,One-Time,Admin Fee,$100
g07700x,One-Time,Application Fee,$55
g07700x,One-Time,Cat Fee,$250
g07700x,One-Time,Dog Fee,$250
wek49wl,One-Time,Application Fee,$30
wek49wl,Utilities Included,Trash Removal,Included
w4g97bl,Recurring,Cat Rent,$15
w4g97bl,Recurring,Dog Rent,$25
w4g97bl,One-Time,Admin Fee,$150
w4g97bl,One-Time,Application Fee,$40
w4g97bl,One-Time,Cat Fee,$150
w4g97bl,One-Time,Dog Fee,$300
w4g97bl,Utilities Included,Trash Removal,Included
vt0ejtg,Recurring,Cat Rent,$10
vt0ejtg,Recurring,Dog Rent,$10
vt0ejtg,One-Time,Application Fee,$35
vt0ejtg,One-Time,Cat Fee,$250
vt0ejtg,One-Time,Dog Fee,$250
vt0ejtg,Utilities Included,Water,Included
cm4nqkf,One-Time,Application Fee,$30
cm4nqkf,One-Time,Cat Fee,$300
cm4nqkf,One-Time,Dog Fee,$300
cm4nqkf,Utilities Included,"Water, Trash Removal, Sewer",Included
yqp921s,One-Time,Application Fee,$19
91hhw97,One-Time,Application Fee,$19
91hhw97,Utilities Included,Trash Removal,Included
